product_name,size_raw,price_raw,color,rating_score,count_rate,sold_count,first_comment,short_description,product_url,image_url,price_list,product_type
"Gác Cần Câu Tay, Chống Cần Câu Đài Giá Rẻ GC05",1m5 | 1m7 | 2m1,75000 | 85000 | 95000,,0.0,,20,,"Gác cần câu tay, chống cần câu đài giá rẻ mã GC05. Vật liệu hợp kim thép siêu bền, không gỉ trọng lượng nhẹ. Kèm chân cắm đất, nghoe điều chỉnh 180 độ.
Thông số và giá bán:
1m5: Rút gọn: 36cm | Độ dài nghoe: 24cm | Giá bán: 75.000đ
1m7: Rút gọn: 36cm | Độ dài nghoe: 24cm | Giá bán: 85.000đ
2m1: Rút gọn: 36cm | Độ dài nghoe: 24cm | Giá bán: 95.000đ",https://vuadocau.com/gac-can-cau-tay-chong-can-cau-dai-gia-re-gc05/,https://vuadocau.com/wp-content/uploads/2025/11/phao-cau-co-den-W-20.jpg,"[75000, 85000, 95000]",can_cau_tay
Shimano 22 SLX DC XT,71hg-tay-trai,5600000,,5.0,2.0,31,Mạnh Người đánh giá đã mua hàng,"Máy câu ngang Shimano SLX DC XT 2022 phiên bản máy câu tầm trung mới của Shimano,  được cải thiện bằng các giải pháp công nghệ như I-DC5, X-SHIP, Magnumlite Spool Thee và Micromodule.
Thông số: 
22 SLX DC XT 71HG: Tay Trái | Gear ratio: 7.4:1 | Drag: 5kg | Bearings: 7/1 | Trọng lượng: 195g | Tốc độ thu dây: 77cm | 0.285mm nylon – 100m",https://vuadocau.com/22-shimano-slx-dc-xt/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,[5600000],khac
Máy Câu Full Hợp Kim DEUKIO DA 2023,da3000 | da4000 | da5000,270000 | 280000 | 290000,,0.0,,453,,"Máy câu full hợp kim DEUKIO DA siêu phẩm trong tầm giá, thích hợp nhiều loại hình câu cá. Lực tải cá siêu khỏe lên đến 15kg dư sức chiến đâu với bất kỳ con cá lớn nào.
Thông số: 
Spool + Gear + Tay quay HỢP KIM
DA3000: Gear ratio: 5.2:1 | Sức chứa dây (mm/m): 0.24/180 – 0.28/150 – 0.33/130  | Trọng lượng: 228g | Bearing : 3+1BB | Giá bán: 270.000đ
DA4000: Gear ratio: 5.2:1 | Sức chứa dây (mm/m): 0.28/165 – 0.33/145 – 0.38/125  | Trọng lượng: 238g | Bearing : 3+1BB | Giá bán: 280.000đ  
DA5000: Gear ratio: 5.2:1 | Sức chứa dây (mm/m): 0.28/185 – 0.33/165 – 0.38/145  | Trọng lượng: 244g | Bearing : 3+1BB | Giá bán: 290.000đ",https://vuadocau.com/may-cau-full-hop-kim-deukio-da-2023/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,"[270000, 280000, 290000]",khac
Máy Câu Ngang Daiwa Tatula 2019,ttu100hs | ttu100hsl | ttu100xs | ttu100xsl | tat150hsl-tay-trai | tat200hs | tat200hsl,2950000,,4.75,4.0,78,Duy Người đánh giá đã mua hàng,"Sau thành công vượt ngoài mong đợi của dòng sản phẩm Tatula 2017 hãng Daiwa một lần nữa rất biết chiều lòng người dùng của mình khi đưa ra phiển bản 2019 Daiwa Tatula với nhiều cải tiến vượt bậc.
Daiwa Tatula 100 – Trọng lượng: 195g – Vòng bi: 7+1 – Drag: 5kg – Sức chứa dây Nylon: 16lb/90m
Daiwa Tatula 150 – Trọng lượng: 230g – Vòng bi: 7+1 – Drag: 6kg – Sức chứa dây Nylon: 16lb/120m
Daiwa Tatula 200 – Trọng lượng: 230g – Vòng bi: 7+1 – Drag: 5kg – Sức chứa dây Nylon: 20lb/135m",https://vuadocau.com/daiwa-tatula-tw-2019/,https://vuadocau.com/wp-content/uploads/2025/11/may-cau-bassx100-2024-5.jpg,[2950000],may_cau_ngang
Cần Tay Vua Câu Bạch Vương 4.5H 28i,3m6 | 4m5 | 5m4 | 6m3,1360000 | 1600000 | 1800000 | 1880000,,5.0,2.0,86,Hải Người đánh giá đã mua hàng,"Cần tay Vua Câu Bạch Vương của thương hiệu Fishing King, được làm từ vật liệu carbon cao cấp 40T – 46T mang lại độ nảy tốt cho cây cần qua đó làm tăng độ nảy khi ra mồi và khả năng giữ cá vượt trội.
Chi tiết giá bán:
Vua Câu Bạch Vương 4.5H 3m6: 1.360.000đ
Vua Câu Bạch Vương 4.5H 4m5: 1.600.000đ
Vua Câu Bạch Vương 4.5H 5m4: 1.800.000đ
Vua Câu Bạch Vương 4.5H 6m3: 1.880.000đ",https://vuadocau.com/can-tay-vua-cau-bach-vuong-4-5h-28i/,https://vuadocau.com/wp-content/uploads/2025/11/vuong-quyen-th2.jpg,"[1360000, 1600000, 1800000, 1880000]",khac
Cần Máy Ngang Rapala Snow,l-light | ml-med-light,2800000,,0.0,,57,,"Cần câu máy ngang Rapala Snow là một mẫu cần câu lure tuyệt vời cho các cần thủ đam mê kỹ thuật. Thích hợp sử dụng câu lure lóc, chẽm, tráp tại địa hình của Việt Nam. 
Thông số: 
Model SWC632LRF – Độ Cứng L (Light) – Action: Regular Fast – Chiều dài 1m98 – Số khúc: 2 – Tải mồi 3.5-14g, dây 4-10 LB – Giá bán: 2.800.000
Model SWC632MLRF – Độ Cứng ML (Medium Light) – Action: Regular Fast – Chiều dài 1m98 – Số khúc: 2 – Tải mồi 5.5 – 18g, dây 6 – 12 LB – Giá bán: 2.800.000
Chọn độ cứng phù hợp với bạn bằng cách nhấp chuột vào hình ảnh bên dưới và nhất nút đặt hàng.",https://vuadocau.com/can-may-ngang-rapala-snow/,https://vuadocau.com/wp-content/uploads/2025/08/can-cau-daiwa-lurenist.jpg,[2800000],khac
Cần Câu Tay Gama Seiko Dương Long 5H,3m6 | 4m5 | 5m4 | 6m3,2400000 | 2800000 | 3300000 | 3800000,,0.0,,134,,"Cần câu đài, câu tay Gama Seiko Dương Long 5H đối trọng to, đầu cần nảy đánh nhanh. Một mẫu cần tay được rất nhiều đánh giá cao từ các đài thủ chuyên nghiệp.
–  Điểm Đặc Biệt: Đối trọng to đầu cần nảy đánh nhanh 
–  Vật liệu sản xuất:Carbon ‘Toray’ Nhật Bản 60T
–  Độ cứng: 5H
–  Điếu tính: 19
Giá chi tiết : 
Cần Tay Gama Seiko – Dương Long 5H 3m6 : 2.400.000đ
Cần Tay Gama Seiko – Dương Long 5H 4m5 : 2.800.000đ
Cần Tay Gama Seiko – Dương Long 5H 5m4 : 3.300.000đ
Cần Tay Gama Seiko – Dương Long 5H 6m3 : 3.800.000đ",https://vuadocau.com/gama-seiko-duong-long-5h/,https://vuadocau.com/wp-content/uploads/2025/11/vuong-quyen-th2.jpg,"[2400000, 2800000, 3300000, 3800000]",can_cau_tay
Combo 6 vib cá sắt siêu nhạy,7gram | 14-gram,200000 | 225000,,0.0,,24,,"Combo 6 con vib siêu nhạy với thiết kế thìa xoay và lưỡi 3 chấu cá cắn là dính. 
Thông số:
Số lượng : 6 con – Trọng lượng: 13gram – Chiều dài: 2.9cm – Lưỡi: #8
Số lượng : 6 con – Trọng lượng: 7gram – Chiều dài: 2.5cm – Lưỡi: #12 
Hiện loại 7g chỉ có 5 màu – loại 14g chỉ có 3 màu",https://vuadocau.com/combo-6-vib-ca-sat-sieu-nhay/,https://vuadocau.com/wp-content/uploads/2025/09/moi-vib-long-duoi-33.jpg,"[200000, 225000]",khac
Bắn Thun Cao Su U7,nan,225000,,0.0,,133,,"Gắn liền với ký ức tuổi thơ của 7x, 8x và 9x đời đầu. Hoà mình vào thiên nhiên mỗi lần đi bắn chim giữa trưa hè. Một sản phẩm đậm ký ức tuổi thơ giờ đã nâng tầm thành một môn thể thao rất nhiều người yêu thích.
Phí vận chuyển 25.000 toàn quốc
Model: U7
Chất liệu: Thép không gỉ
Quà tặng: 2 Bộ dây, 1 túi bi 8li
Xem thêm nhiều mẫu khác Tại Đây",https://vuadocau.com/ban-thun-cao-su-u7/,https://vuadocau.com/wp-content/uploads/2021/07/Quang-My-Ly-7h-300x300.jpg,[225000],khac
Mồi Câu Cá Phú Thành Số 9,nan,30000,,4.8,5.0,655,Dai,"Mồi Câu Cá Phú Thành Số 9 là một loại mồi câu cá nước ngọt cao cấp của thương hiệu Phú Thành (Việt Nam), chuyên thu hút các loài cá lớn và khó tính. Sản phẩm được sản xuất từ cám tổng hợp sạch, thân thiện với môi trường, an toàn cho người dùng và không ảnh hưởng đến hệ sinh thái. Mồi có dạng bột dễ pha chế, độ lan tỏa mạnh, mùi thơm đặc trưng giúp cá nhanh chóng vào ổ câu. Đây là lựa chọn lý tưởng cho câu đơn, lancer hoặc xả ổ, đặc biệt phù hợp với cá trạ mồi, cá cũ hoặc thời tiết khắc nghiệt.
Trọng lượng: 300g",https://vuadocau.com/moi-cau-ca-phu-thanh-so-9/,https://vuadocau.com/wp-content/uploads/2025/11/chep-thi-dau.jpg,[30000],moi_cau
Mồi Rô Phi Hỗn Hợp Phú Thành,nan,30000,,0.0,,657,,"Mồi Rô Phi Hỗn Hợp Phú Thành là một sản phẩm mồi câu chuyên dụng của Công ty CP Tập Đoàn Mồi Câu Cá Phú Thành, được thiết kế đặc biệt để thu hút cá rô phi và cá diêu hồng trong các môi trường câu đa dạng như hồ dịch vụ, sông, suối tự nhiên, hoặc đập thủy lợi. 
Thông tin chung về Mồi Rô Phi Hỗn Hợp Phú Thành
Mục đích sử dụng: Chuyên dùng để câu cá rô phi, cá diêu hồng, và một số loại cá nước ngọt khác như rô đồng, rô đầu vuông, rô đầu nhím.
Thành phần: Cám tổng hợp, ngũ cốc, và các phụ gia đặc biệt, an toàn với môi trường và người sử dụng. Thành phần được nghiên cứu để tạo mùi vị hấp dẫn, kích thích cá rô phi cắn câu.
Đặc điểm nổi bật:
Độ lan tỏa cao, thu hút cá vào ổ mồi nhanh, đặc biệt hiệu quả trong các điều kiện nước đục, thời tiết lạnh, hoặc cá mới thả.
Phù hợp với nhiều kỹ thuật câu như câu tay, câu lục, hoặc câu lăng xê.
Có thể kết hợp linh hoạt với các phụ gia như đông lạnh ướt, bột tôm, hoặc các hương liệu để điều chỉnh mùi vị theo tập tính cá và điều kiện môi trường.",https://vuadocau.com/moi-ro-phi-hon-hop-phu-thanh/,https://vuadocau.com/wp-content/uploads/2025/11/chep-thi-dau.jpg,[30000],moi_cau
Cần Lure Obession Mojo Bass,c662m | s662m | c712m | c712mh | s712m | s712mh | c762m | c762mh | s762m | s762mh,750000 | 800000 | 820000 | 850000 | 870000,,5.0,4.0,232,Khánh Người đánh giá đã mua hàng,"Cần lure Obession Mojo Bass với blank carbon hàm lượng cao từ thương hiệu Obession với nhiều công nghệ vượt trội với dải mồi rộng rất thích hợp cho loại hình câu lóc, chẽm tại Việt Nam. Cán cần được làm bằng vật liệu Carbon Fiber nên truyền tín hiệu từ mồi đến tay người câu cực nhạy.
Lưu ý: Mỗi độ dài là mỗi màu khác nhau. 
Thông số
Cần máy đứng:
S662M | Chiều dài: 1m98 | Rút gọn: 102cm | Trọng lượng: 139g | Tải mồi: 6~21g | Tải dây: 8~16lb | Giá bán: 750.000đ
S712M | Chiều dài: 2m13 | Rút gọn: 110cm | Trọng lượng: 148g | Tải mồi: 6~21g | Tải dây: 8~16lb | Giá bán: 800.000đ
S712MH | Chiều dài: 2m13 | Rút gọn: 110cm | Trọng lượng: 152g | Tải mồi: 10~30g | Tải dây: 10~20lb | Giá bán: 820.000đ
S762M | Chiều dài: 2m28 | Rút gọn: 119cm | Trọng lượng: 143g | Tải mồi: 6~21g | Tải dây: 8~16lb | Giá bán: 850.000đ
S762MH | Chiều dài: 2m28 | Rút gọn: 119cm | Trọng lượng: 147g | Tải mồi: 10~30g | Tải dây: 10~20lb | Giá bán: 870.000đ
Cần máy ngang:
C662M | Chiều dài: 1m98 | Rút gọn: 102cm | Trọng lượng: 142g | Tải mồi: 6~21g | Tải dây: 8~16lb | Giá bán: 750.000đ
C712M | Chiều dài: 2m13 | Rút gọn: 110cm | Trọng lượng: 149g | Tải mồi: 6~21g | Tải dây: 8~16lb | Giá bán: 800.000đ
C712MH | Chiều dài: 2m13 | Rút gọn: 110cm | Trọng lượng: 150g | Tải mồi: 10~30g | Tải dây: 10~20lb | Giá bán: 820.000đ
C762M | Chiều dài: 2m28 | Rút gọn: 119cm | Trọng lượng: 143g | Tải mồi: 6~21g | Tải dây: 8~16lb | Giá bán: 850.000đ
C762MH | Chiều dài: 2m28 | Rút gọn: 119cm | Trọng lượng: 147g | Tải mồi: 10~30g | Tải dây: 10~20lb | Giá bán: 870.000đ",https://vuadocau.com/can-lure-obession-mojo-bass/,https://vuadocau.com/wp-content/uploads/2025/08/can-cau-daiwa-lurenist.jpg,"[750000, 800000, 820000, 850000, 870000]",moi_cau
Kính Mắt Phân Cực Câu Cá,xanh | cam | den-2,350000,xanh | den-2 | cam,0.0,,62,,"Kính Mắt Phân Cực Câu Cá giá tốt có tính năng chống chói và ngăn chặn ánh sáng phản chiếu từ mặt nước hay môi trường xung quanh
Thiết kế đẹp mắt: Kính mắt có thiết kế sang trọng, phù hợp với nhiều phong cách thời trang khác nhau.
Bảo vệ mắt tối đa:  Những tia sáng nằm ngang này nếu không được ngăn chặn, khi vào mắt sẽ gây khó chịu và làm hình ảnh bị nhòe, giúp bảo vệ đôi mắt của bạn khỏi ánh nắng gay gắt và các tác hại từ ánh sáng xanh.
Cực kỳ thoải mái khi sử dụng: Chất liệu nhựa cao cấp mang lại cảm giác thoải mái cho người dùng, không gây khó chịu hay đau tai khi sử dụng lâu ngày.",https://vuadocau.com/kinh-mat-phan-cuc-cau-ca/,https://vuadocau.com/wp-content/uploads/2025/11/ao-phantom-camo-guf.jpg,[350000],khac
Máy Câu Đứng Shimano Nasci,1000 | c2000s | c2000shg | 2500 | 2500hg | c3000 | c3000dh | c3000hg | 4000 | 4000xg | c5000xg,2100000 | 2150000 | 2250000 | 2350000,,5.0,1.0,114,Vương Người đánh giá đã mua hàng,"Máy câu đứng Shimano Nasci phiên bản nâng cấp hoàn hảo thích hợp cả trong môi trường nước ngọt và nước mặn. Khả năng chống nước hoàn hảo mà vẫn đảm bảo cảm giác quay êm ái.
Thông số:
1000: Gear ratio: 5.0:1 | Max darg: 3kg | Trọng lượng: 205g | Vòng bi: 5 + 1 | Thu dây: 66cm | Chứa dây PE mm/m: 0.8-240,1-190 | Giá bán: 2.100.000đ
C2000S: Gear ratio: 5.0:1 | Max darg: 3kg | Trọng lượng: 210g | Vòng bi: 5 + 1 | Thu dây: 66cm | Chứa dây PE mm/m: 0.6-150,0.8-110,1-80 | Giá bán: 2.150.000đ
C2000SHG: Gear ratio: 6.0:1 | Max darg: 3kg | Trọng lượng: 210g | Vòng bi: 5 + 1 | Thu dây: 79cm | Chứa dây PE mm/m: 0.6-150,0.8-110,1-80 | Giá bán: 2.150.000đ
2500: Gear ratio: 5.0:1 | Max darg: 9kg | Trọng lượng: 240g | Vòng bi: 5 + 1 | Thu dây: 73cm | Chứa dây PE mm/m: 1-320,1.2-270,1.5-220 | Giá bán: 2.150.000đ
2500HG: Gear ratio: 6.2:1 | Max darg: 9kg | Trọng lượng: 240g | Vòng bi: 5 + 1 | Thu dây: 91cm | Chứa dây PE mm/m: 1-320,1.2-270,1.5-220 | Giá bán: 2.150.000đ
C3000: Gear ratio: 5.0:1 | Max darg: 9kg | Trọng lượng: 240g | Vòng bi: 5 + 1 | Thu dây: 73cm | Chứa dây PE mm/m: 1-400,1.5-270,2-200 | Giá bán: 2.150.000đ
C3000HG: Gear ratio: 6.2:1 | Max darg: 9kg | Trọng lượng: 240g | Vòng bi: 5 + 1 | Thu dây: 91cm | Chứa dây PE mm/m: 1-400,1.5-270,2-200 | Giá bán: 2.150.000đ
C3000DH: Gear ratio: 6.2:1 | Max darg: 9kg | Trọng lượng: 270g | Vòng bi: 5 + 1 | Thu dây: 73cm | Chứa dây PE mm/m: 1-400,1.5-270,2-200 | Giá bán: 2.250.000đ
4000: Gear ratio: 4.7:1 | Max darg: 11kg | Trọng lượng: 285g | Vòng bi: 5 + 1 | Thu dây: 75cm | Chứa dây PE mm/m: 1-490,1.5-320,2-240 | Giá bán: 2.250.000đ
4000XG: Gear ratio: 6.2:1 | Max darg: 11kg | Trọng lượng: 285g | Vòng bi: 5 + 1 | Thu dây: 99cm | Chứa dây PE mm/m: 1-490,1.5-320,2-240 | Giá bán: 2.250.000đ
C5000XG: Gear ratio: 6.2:1 | Max darg: 11kg | Trọng lượng: 305 | Vòng bi: 5 + 1 | Thu dây: 105cm | Chứa dây PE mm/m: 1.5-400,2-300,3-200 | Giá bán: 2.350.000đ
Ghi chú: *C = )Compact body) Thân máy nhỏ gọn, *S = Spool nông, *HG = (High Gear) Vòng tua nhanh, *DH = Tay quay đôi",https://vuadocau.com/shimano-nasci-2021/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,"[2100000, 2150000, 2250000, 2350000]",may_cau_dung
Máy Câu Đứng Daiwa Freams LT,2500d | 3000 | 3000s-cxh | 3000d-c | 4000d-c | 5000d-c | 5000d-cxh | 6000d-h,2400000 | 2650000 | 2750000 | 2850000,,5.0,3.0,129,Hoàng Văn Thông Người đánh giá đã mua hàng,"Daiwa Freams LT là một dòng máy câu trung cấp sở hữu nhiều công nghệ đẳng cấp của Daiwa. Thích hợp cho các loại hình câu lure, câu lục hoặc câu ngâm.
Khả năng kháng mặn và bụi rất tốt biến Daiwa Freams LT trở thành một trong những máy câu bán chạy nhất của Daiwa.
–  Daiwa Fream LT 2500D – Giá Bán: 2.400.000
–  Daiwa Fream LT 3000S-CXH – Giá Bán: 2.400.000
–  Daiwa Fream LT 3000 – Giá Bán: 2.650.000
–  Daiwa Fream LT 3000D-C – Giá Bán: 2.650.000
–  Daiwa Fream LT 4000D-C – Giá Bán: 2.750.000
–  Daiwa Fream LT 5000D-C – Giá Bán: 2.850.000
–  Daiwa Fream LT 5000D-CXH – Giá Bán: 2.850.000
–  Daiwa Fream LT 6000D-H – Giá Bán: 2.850.000
Quý khách vui lòng nhấp vào hình ảnh bên dưới để chọn size máy phù hợp để đặt mua.",https://vuadocau.com/may-cau-dung-daiwa-freams-lt/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,"[2400000, 2650000, 2750000, 2850000]",may_cau_dung
Cần Câu Daiwa Liberty Club ISO,lbt-3-270 | lbt-3-300,1570000 | 1650000,,0.0,,117,,"Cần câu iso Daiwa Liberty Club rút gọn rất thích hợp cho các cần thủ cầm theo bất kỳ đâu. Đây là mẫu cần iso hay còn gọi là cần câu đài trợ máy có mức giá bình dân và rất tiện lợi.
Thông số:
LBT 3-270 – Dài: 2m7 –  Số khúc: 7 – Rút gọn: 46cm – Φngọn/Φgốc(mm): 0.8/20.2 –  Trọng lượng: 120g – Giá bán: 1.570.000đ
LBT 3-300 – Dài: 3m03 –  Số khúc: 8 – Rút gọn: 46cm – Φngọn/Φgốc(mm): 0.8/20.2 –  Trọng lượng: 148g – Giá bán: 1.650.000đ
Thích hợp sử dụng: Câu iso, câu đài trợ máy, câu ngâm",https://vuadocau.com/daiwa-liberty-club-iso/,https://vuadocau.com/wp-content/uploads/2020/10/LBT-Club-CS-V-2-300x300.jpg,"[1570000, 1650000]",khac
Bộ 2 Mồi Câu Cá Rô Phi – Câu Đơn,nan,90000,,0.0,,182,,"Mồi câu đơn cá rô phi cực nhạy thích hợp săn cá rô phi từ 300 gram đến 2000g. Sản phẩm này được tạo thành từ nhiều nguyên liệu thô chất lượng cao. Được pha trộn cẩn thận với nhiều loại hương vị trái cây và hương vị sữa. Nó có hương vị dài và lâu, khả năng thẩm thấu tốt và thu hút cá nhanh chóng.  
Thông số: 
–  Nặng 100 gram
–  Mồi dạng bột cần trộn thêm nước để thành dạng dẻo móc lưỡi đơn 
Mua tối thiểu 2 gói",https://vuadocau.com/moi-cau-ca-ro-phi-cau-don/,https://vuadocau.com/wp-content/uploads/2021/07/Quang-My-Ly-7h-300x300.jpg,[90000],moi_cau
"Mồi Câu Lure Biển Blank Câu Tráp, Vược, Hồng, Mú",a1 | a2 | a3 | a4 | a5 | mau-a6 | mau-a7 | mau-a8 | mau-a9 | mau-a10 | mau-a11 | mau-a12,130000,Màu A1 | Màu A10 | Màu A11 | Màu A12 | Màu A2 | Màu A3 | Màu A4 | Màu A5 | Màu A6 | Màu A7 | Màu A8 | Màu A9,2.0,2.0,101,Kiệt Người đánh giá đã mua hàng,"Mồi câu lure biển chuyên giành cho các loài cá tráp, cá vược, cá hồng, cá mú cực nhạy. 12 màu sắc bắt mắt thu hút cá cực tốt lặn sâu từ 0,9 – 1,8m nước.
Thông số: 
–  Dài: 8cm
–  Nặng: 11g
–  Lưỡi: BKB #6
–  Lặn sâu: 0,9 – 1,8m
Thích hợp sử dụng câu gềnh, cửa sông, cửa biển, hoặc ven biển.",https://vuadocau.com/moi-cau-lure-bien-cau-trap-vuoc-hong-mu/,https://vuadocau.com/wp-content/uploads/2025/09/moi-vib-long-duoi-33.jpg,[130000],moi_cau
Ghế Địa Hình Câu Đài Loại Tựa Cao 9 Món Phụ Kiện,nan,525000,,0.0,,6,,"Ghế địa hình câu đài loại tựa cao 9 món phụ kiện, chất liệu hợp kim siêu bền. Ghế tích hợp chân điều chình phù hợp mọi địa hình gồ ghề mấp mô. Tựa lưng có thể điều chỉnh nhiều tư thế.
Chất liệu: Hợp kim không gỉ siêu khỏe, bền
Kiểu dáng: Có thể thu gọn, chân địa hình có thể nâng hạ phù hợp mọi địa điểm
Các phụ kiện: 
– Khung ghế
– 4 Chân địa hình
–  Bát đựng mồi
–  Pat gắn rọng cá
–  Pát gắn chống cần
–  Bao đựng phụ kiện
–  Balo đựng ghế
–  Tựa",https://vuadocau.com/ghe-dia-hinh-cau-dai-loai-tua-thap-9-mon-phu-kien/,https://vuadocau.com/wp-content/uploads/2023/11/thung-dung-ca-xinyue-0.jpg,[525000],khac
